max_diff,l1_error,l1_norm
0.01738819293677807,0.004910454619675875,0.013991642743349075
0.0555550754070282,0.009402181953191757,0.018425896763801575
0.049670685082674026,0.00767552200704813,0.01471587922424078
0.10183976590633392,0.013767605647444725,0.024920308962464333
0.04196099191904068,0.008658471517264843,0.025444136932492256
0.0470755472779274,0.009932531975209713,0.02967534214258194
0.03182663023471832,0.0059187691658735275,0.0076349345035851
0.04001472517848015,0.008404652588069439,0.01480158045887947
0.05812840163707733,0.009655402973294258,0.018012680113315582
0.0394996702671051,0.012390870600938797,0.03232397511601448
0.03047391027212143,0.008261931128799915,0.03716787323355675
0.09024915844202042,0.01030825451016426,0.02810327149927616
0.0391787551343441,0.00642181234434247,0.031752947717905045
0.0606805682182312,0.010624822229146957,0.04180087149143219
0.05318613350391388,0.010211720131337643,0.03535402938723564
0.05952433869242668,0.007368661928921938,0.016722602769732475
0.04318055510520935,0.009183957241475582,0.040276385843753815
0.04186815395951271,0.009413582272827625,0.019199570640921593
0.0757199227809906,0.009814863093197346,0.01682901382446289
0.02013435773551464,0.005473373457789421,0.03745265305042267
0.03561010584235191,0.00935569778084755,0.015590897761285305
0.05730146914720535,0.010317469015717506,0.03368926793336868
0.033270351588726044,0.010437620803713799,0.027490602806210518
0.06006402522325516,0.010921376757323742,0.022868003696203232
0.029301717877388,0.007168827578425407,0.04596686363220215
0.036598846316337585,0.007228282745927572,0.04108764976263046
0.04591941460967064,0.007230206858366728,0.02569284290075302
0.043656207621097565,0.007589226122945547,0.02798055298626423
0.05403602495789528,0.008896692655980587,0.0326363742351532
0.06128784269094467,0.009874669834971428,0.0190136656165123
0.017961949110031128,0.004414405673742294,0.025452859699726105
0.03091335855424404,0.00998976081609726,0.04398990049958229
0.06316221505403519,0.009724183939397335,0.015379194170236588
0.046222057193517685,0.011232074350118637,0.029685011133551598
0.0416838638484478,0.00801714975386858,0.031430721282958984
0.059213221073150635,0.012866991572082043,0.02702174335718155
0.04490932077169418,0.010718709789216518,0.019117126241326332
0.07515005022287369,0.008256950415670872,0.03181975707411766
0.01866782456636429,0.006131436675786972,0.03420455381274223
0.0355866402387619,0.011070413514971733,0.021591873839497566
0.0522640123963356,0.011018795892596245,0.02003498561680317
0.03835732489824295,0.010018869303166866,0.026780135929584503
0.048002880066633224,0.011046632193028927,0.02523091994225979
0.03474297747015953,0.008491120301187038,0.034884579479694366
0.02153092622756958,0.007772169541567564,0.02349688857793808
0.05040201544761658,0.012206075713038445,0.04281092435121536
0.04320736974477768,0.012192118912935257,0.021807853132486343
0.036194778978824615,0.010410732589662075,0.02487948350608349
0.0195038840174675,0.004277329426258802,0.019926713779568672
0.05369266867637634,0.011765225790441036,0.03726688399910927
0.041629157960414886,0.009914196096360683,0.02936737611889839
0.040274448692798615,0.00747675122693181,0.03173862770199776
0.05001850053668022,0.007857529446482658,0.010898185893893242
0.03869312256574631,0.009081419557332993,0.016295000910758972
0.030586816370487213,0.008488018065690994,0.04489288106560707
0.027953511103987694,0.009387554600834846,0.03813493251800537
0.06536288559436798,0.010212264955043793,0.02845759317278862
0.04071247577667236,0.009920843876898289,0.028990674763917923
0.0952543094754219,0.013656176626682281,0.02268080972135067
0.03318369761109352,0.00994178093969822,0.022555457428097725
0.04833484813570976,0.011695406399667263,0.022026609629392624
0.053641676902770996,0.009843282401561737,0.020616134628653526
0.0362318679690361,0.007762187160551548,0.0395018607378006
0.06289784610271454,0.01077959593385458,0.024207524955272675
0.03590059280395508,0.010198528878390789,0.012745935469865799
0.05470160394906998,0.011235884390771389,0.022501323372125626
0.03167622536420822,0.008177154697477818,0.04340526834130287
0.04916858300566673,0.009702872484922409,0.018342889845371246
0.031036198139190674,0.010338186286389828,0.025952888652682304
0.04859335720539093,0.008697735145688057,0.025972306728363037
0.06400950998067856,0.009452257305383682,0.033774759620428085
0.026518329977989197,0.009451073594391346,0.037156227976083755
0.06542296707630157,0.01346953958272934,0.013368848711252213
0.05495407432317734,0.010549033991992474,0.019623063504695892
0.02783498540520668,0.008266068994998932,0.022932328283786774
0.028698507696390152,0.009389923885464668,0.026107465848326683
0.06636165082454681,0.011299075558781624,0.02867526188492775
0.05158745497465134,0.008218560367822647,0.012656587176024914
0.04496625065803528,0.007362177595496178,0.023973144590854645
0.04566020518541336,0.009117641486227512,0.02529873140156269
0.025020219385623932,0.008678587153553963,0.015188072808086872
0.042061321437358856,0.008650364354252815,0.019192680716514587
0.06140270456671715,0.009283747524023056,0.016197964549064636
0.03689069673418999,0.008937705308198929,0.01117023080587387
0.02572878822684288,0.006372595205903053,0.02376350574195385
0.03335310518741608,0.006403615232557058,0.030133238062262535
0.02532041445374489,0.00632070004940033,0.017479538917541504
0.09149403125047684,0.010975380428135395,0.02806619368493557
0.020720435306429863,0.006791628431528807,0.0313209630548954
0.04267452657222748,0.009740746580064297,0.03460036963224411
0.04362763464450836,0.0069969347678124905,0.036796074360609055
0.0433553084731102,0.0076348427683115005,0.011903728358447552
0.020764373242855072,0.004941209219396114,0.026406491175293922
0.037319689989089966,0.010321462526917458,0.018213095143437386
0.02558845281600952,0.006858732085675001,0.034359730780124664
0.041112661361694336,0.011594588868319988,0.025425704196095467
0.014865957200527191,0.006200855132192373,0.038690872490406036
0.057828884571790695,0.01468433067202568,0.02179989032447338
0.03937047719955444,0.007431457284837961,0.03471517935395241
0.11177963018417358,0.01284465566277504,0.02532140724360943
0.024027880281209946,0.006302427966147661,0.011040725745260715
0.016738444566726685,0.007359251845628023,0.033654265105724335
0.04111146181821823,0.013474606908857822,0.033405061811208725
0.038395900279283524,0.009522800333797932,0.013572207652032375
0.07411196082830429,0.008707474917173386,0.03354794159531593
0.027140866965055466,0.006656872574239969,0.018080489709973335
0.049185436218976974,0.00994069129228592,0.031197790056467056
0.02618011087179184,0.007502663880586624,0.027957303449511528
0.026930619031190872,0.007247965782880783,0.03722476214170456
0.044507965445518494,0.011152444407343864,0.017306139692664146
0.03526497632265091,0.008449085988104343,0.03818506747484207
0.044311825186014175,0.013088367879390717,0.036453694105148315
0.030653759837150574,0.010476900264620781,0.018852850422263145
0.0409456342458725,0.012203074060380459,0.024643566459417343
0.0244419127702713,0.007308908272534609,0.021033458411693573
0.07452516257762909,0.017263192683458328,0.028087619692087173
0.022386007010936737,0.006011031102389097,0.024858785793185234
0.0632161796092987,0.008986220695078373,0.02577252872288227
0.04024164751172066,0.009902436286211014,0.020653823390603065
0.04292374104261398,0.009848603047430515,0.01827676221728325
0.01925145834684372,0.006890824064612389,0.03579140082001686
0.055209897458553314,0.009490943513810635,0.016902662813663483
0.03667526692152023,0.007079976610839367,0.014655773527920246
0.05779716372489929,0.010335451923310757,0.02967742271721363
0.027887320145964622,0.007052436005324125,0.026438141241669655
0.06977687031030655,0.009992653504014015,0.030090585350990295
0.043172918260097504,0.009195659309625626,0.023307912051677704
0.03715924173593521,0.00820454303175211,0.019870635122060776
0.027083586901426315,0.007520325016230345,0.028437824919819832
0.03248457983136177,0.009786464273929596,0.04371003806591034
0.07141712307929993,0.01549734827131033,0.02886793203651905
0.048255555331707,0.009373289532959461,0.02517871931195259
0.023543396964669228,0.009040040895342827,0.03545505180954933
0.03052421659231186,0.009856986813247204,0.03238933905959129
0.053622957319021225,0.012139654718339443,0.05529603734612465
0.054283175617456436,0.00800199806690216,0.051472775638103485
0.08020906150341034,0.017193064093589783,0.02647324837744236
0.03162819892168045,0.0070573631674051285,0.031985990703105927
0.058204472064971924,0.010828046128153801,0.04487965255975723
0.05486620217561722,0.008578185923397541,0.0411846861243248
0.06049017608165741,0.010083205997943878,0.03213284909725189
0.03648117929697037,0.008876442909240723,0.032118525356054306
0.04624255746603012,0.013304770924150944,0.024774836376309395
0.02498689293861389,0.00735711632296443,0.03174842894077301
0.06371717900037766,0.010013447143137455,0.03592055290937424
0.02800004556775093,0.009302706457674503,0.02137085236608982
0.08167769014835358,0.014892611652612686,0.028966153040528297
0.030212104320526123,0.006649954244494438,0.042149677872657776
0.05931953713297844,0.010068737901747227,0.03387396037578583
0.04069443792104721,0.010464114136993885,0.02353217452764511
0.05678863823413849,0.010437561199069023,0.04038480296730995
0.046599190682172775,0.009545985609292984,0.022538403049111366
0.028846438974142075,0.006117558106780052,0.028203153982758522
0.05305007845163345,0.011129756458103657,0.03758068010210991
0.056090716272592545,0.012748806737363338,0.0254531130194664
0.031024914234876633,0.007108765188604593,0.023804064840078354
0.05601700022816658,0.010600604116916656,0.03410656750202179
0.03370421379804611,0.009060684591531754,0.018559345975518227
0.04491580277681351,0.009028804488480091,0.025210438296198845
0.044759660959243774,0.01133258268237114,0.01635148376226425
0.025434965267777443,0.006826221942901611,0.01871117763221264
0.026947105303406715,0.006916666869074106,0.02439461648464203
0.04422403872013092,0.008351050317287445,0.019039079546928406
0.07132603228092194,0.011595506221055984,0.02083546668291092
0.028942463919520378,0.0068847667425870895,0.011840595863759518
0.06573595106601715,0.012099509127438068,0.026609741151332855
0.052196815609931946,0.0094597227871418,0.012979871593415737
0.026927676051855087,0.00731680728495121,0.02508372813463211
0.06706215441226959,0.012455306947231293,0.027285965159535408
0.05357039347290993,0.00817335769534111,0.02245442569255829
0.0672679990530014,0.014159129001200199,0.048907604068517685
0.043831467628479004,0.009557954967021942,0.03522484377026558
0.022820843383669853,0.006212485954165459,0.02298733778297901
0.03708764538168907,0.011215157806873322,0.041293028742074966
0.022355686873197556,0.006268755067139864,0.014124169014394283
0.023188389837741852,0.007059640251100063,0.020856250077486038
0.07654193788766861,0.015823228284716606,0.03582585230469704
0.04137443006038666,0.009810422547161579,0.03853379189968109
0.03933198004961014,0.011913197115063667,0.038837820291519165
0.026715707033872604,0.006976085714995861,0.011870332062244415
0.07390166819095612,0.0126839280128479,0.032876793295145035
0.057847313582897186,0.010848023928701878,0.021831180900335312
0.029616277664899826,0.008122325874865055,0.02205348201096058
0.04676022380590439,0.00800816249102354,0.028150297701358795
0.0674266591668129,0.014295997098088264,0.0211887639015913
0.07122931629419327,0.009673893451690674,0.022802069783210754
0.047210946679115295,0.007576433010399342,0.029598109424114227
0.0339415967464447,0.007524542044848204,0.03283616527915001
0.03242531791329384,0.010171530768275261,0.02096167393028736
0.024982217699289322,0.007017815485596657,0.01606222242116928
0.0336611345410347,0.009872090071439743,0.03417350351810455
0.05304109677672386,0.012244420126080513,0.014253439381718636
0.044851649552583694,0.01145171094685793,0.04130164161324501
0.0339386910200119,0.008540176786482334,0.008786282502114773
0.031022189185023308,0.008277992717921734,0.015448827296495438
0.018868856132030487,0.006110836286097765,0.03559353947639465
0.034082721918821335,0.00860554724931717,0.018691515550017357
0.04714418202638626,0.010164391249418259,0.03658072277903557
0.03928784653544426,0.010533185675740242,0.03925333544611931
0.024029847234487534,0.005347671918570995,0.039640478789806366
0.0376235730946064,0.012476219795644283,0.03526802361011505
0.05732642859220505,0.010665773414075375,0.0441863089799881
0.06405321508646011,0.011293844319880009,0.02695419080555439
0.0468854159116745,0.00882566999644041,0.03538728505373001
0.028504855930805206,0.006578313186764717,0.025370273739099503
0.028226211667060852,0.008378636091947556,0.021071312949061394
0.027259282767772675,0.005483260843902826,0.030177222564816475
0.03774265944957733,0.008529997430741787,0.032234806567430496
0.050291042774915695,0.010595514439046383,0.01550175528973341
0.05022560432553291,0.009422016330063343,0.02362094633281231
0.05403916537761688,0.011369938962161541,0.019858302548527718
0.028992094099521637,0.008956560865044594,0.011927284300327301
0.08145511150360107,0.013018405064940453,0.032199520617723465
0.05786949768662453,0.013266676105558872,0.024272726848721504
0.034454841166734695,0.007149660959839821,0.027128158137202263
0.04636266082525253,0.007774519268423319,0.026740621775388718
